priority,name,lifeDates,artworkCount,slug,status,note,imageUrl,imagePageUrl,imageSource,sourceUrl,license,imageType,imageStatus,imageNotes,commonsSearchUrl,wikidataSearchUrl,mnavSearchUrl,wikidataId
319,Stefano Ussi,1822-1901,3,stefano-ussi,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/S.Ussi_1892_olio_su_tela_69x53_cm.jpg,https://commons.wikimedia.org/wiki/File:S.Ussi_1892_olio_su_tela_69x53_cm.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q2256808,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Stefano%20Ussi%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Stefano%20Ussi&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Stefano%20Ussi,Q2256808
320,Vicente Speranza,1890-1967,3,vicente-speranza,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42382670,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Vicente%20Speranza%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Vicente%20Speranza&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Vicente%20Speranza,Q42382670
321,Walter Nadal,1935-,3,walter-nadal,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42405536,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Walter%20Nadal%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Walter%20Nadal&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Walter%20Nadal,Q42405536
322,Wasyl Rudyk,1901-,3,wasyl-rudyk,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383407,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Wasyl%20Rudyk%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Wasyl%20Rudyk&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Wasyl%20Rudyk,Q42383407
323,Yamandú Aldama,1931-1996,3,yamandu-aldama,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42405648,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Yamand%C3%BA%20Aldama%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Yamand%C3%BA%20Aldama&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Yamand%C3%BA%20Aldama,Q42405648
324,Adolphe d´Hastrel de Rivedoux,1805-1874,2,adolphe-d-hastrel-de-rivedoux,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Adolphe_d%27Hastrel.jpg,https://commons.wikimedia.org/wiki/File:Adolphe_d%27Hastrel.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q2824930,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Adolphe%20d%C2%B4Hastrel%20de%20Rivedoux%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Adolphe%20d%C2%B4Hastrel%20de%20Rivedoux&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Adolphe%20d%C2%B4Hastrel%20de%20Rivedoux,Q2824930
325,Águeda Dicancro,1930-2019,2,agueda-dicancro,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q9098112,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=%C3%81gueda%20Dicancro%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=%C3%81gueda%20Dicancro&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=%C3%81gueda%20Dicancro,Q9098112
326,Alejandro Santiago,1964-2013,2,alejandro-santiago,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q28811936,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Alejandro%20Santiago%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alejandro%20Santiago&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alejandro%20Santiago,Q28811936
327,Alfredo Esteban Bustamante Guerrero,1896-1962,2,alfredo-esteban-bustamante-guerrero,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42382985,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Alfredo%20Esteban%20Bustamante%20Guerrero%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alfredo%20Esteban%20Bustamante%20Guerrero&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alfredo%20Esteban%20Bustamante%20Guerrero,Q42382985
328,Alfredo Halegua,1930-,2,alfredo-halegua,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42405568,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Alfredo%20Halegua%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alfredo%20Halegua&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alfredo%20Halegua,Q42405568
329,Alfredo Harris Helsby Hazell,1862-1933,2,alfredo-harris-helsby-hazell,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Alfredo%20Harris%20Helsby%20Hazell%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alfredo%20Harris%20Helsby%20Hazell&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alfredo%20Harris%20Helsby%20Hazell,
330,Alfredo Tedeschi Sartori,1900-1968,2,alfredo-tedeschi-sartori,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383261,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Alfredo%20Tedeschi%20Sartori%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alfredo%20Tedeschi%20Sartori&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alfredo%20Tedeschi%20Sartori,Q42383261
331,Alvar Colombo,1942-,2,alvar-colombo,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Colombo2024.jpg,https://commons.wikimedia.org/wiki/File:Colombo2024.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q42388886,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Alvar%20Colombo%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Alvar%20Colombo&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Alvar%20Colombo,Q42388886
332,Amalia Corchs Quintela,1912-,2,amalia-corchs-quintela,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42384304,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Amalia%20Corchs%20Quintela%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Amalia%20Corchs%20Quintela&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Amalia%20Corchs%20Quintela,Q42384304
333,Amanda Rímolo,,2,amanda-rimolo,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42404985,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Amanda%20R%C3%ADmolo%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Amanda%20R%C3%ADmolo&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Amanda%20R%C3%ADmolo,Q42404985
334,Ambrosio Luis Garneray,1783-1857,2,ambrosio-luis-garneray,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Ambrosio%20Luis%20Garneray%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Ambrosio%20Luis%20Garneray&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Ambrosio%20Luis%20Garneray,
335,Andrés Etchebarne Bidart,1889-1931,2,andres-etchebarne-bidart,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q5556838,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Andr%C3%A9s%20Etchebarne%20Bidart%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Andr%C3%A9s%20Etchebarne%20Bidart&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Andr%C3%A9s%20Etchebarne%20Bidart,Q5556838
336,Angélica Togores,1907-1985,2,angelica-togores,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42383875,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Ang%C3%A9lica%20Togores%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Ang%C3%A9lica%20Togores&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Ang%C3%A9lica%20Togores,Q42383875
337,Antonio Rafael Lista,1910-2000,2,antonio-rafael-lista,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42384068,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Antonio%20Rafael%20Lista%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Antonio%20Rafael%20Lista&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Antonio%20Rafael%20Lista,Q42384068
338,Antonio Seguí,1934-2022,2,antonio-segui,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/AntonioSegui.JPG,https://commons.wikimedia.org/wiki/File:AntonioSegui.JPG,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q567070,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Antonio%20Segu%C3%AD%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Antonio%20Segu%C3%AD&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Antonio%20Segu%C3%AD,Q567070
339,Antonio Slepak,1939-2016,2,antonio-slepak,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42388452,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Antonio%20Slepak%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Antonio%20Slepak&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Antonio%20Slepak,Q42388452
340,Aristides Maillol,1861-1944,2,aristides-maillol,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Rippl-R%C3%B3nai_Aristide_Maillol_1899.jpg,https://commons.wikimedia.org/wiki/File:Rippl-R%C3%B3nai_Aristide_Maillol_1899.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q153920,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Aristides%20Maillol%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Aristides%20Maillol&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Aristides%20Maillol,Q153920
341,Artistas varios,,2,artistas-varios,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Artistas%20varios%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Artistas%20varios&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Artistas%20varios,
342,Baldomero Galofre,1846-1902,2,baldomero-galofre,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Ramon_Casas_-_MNAC-_Baldomer_Galofre-_027272-D_006423.jpg,https://commons.wikimedia.org/wiki/File:Ramon_Casas_-_MNAC-_Baldomer_Galofre-_027272-D_006423.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q1106973,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Baldomero%20Galofre%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Baldomero%20Galofre&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Baldomero%20Galofre,Q1106973
343,Bengt Hellgren,1928-,2,bengt-hellgren,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42386789,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Bengt%20Hellgren%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Bengt%20Hellgren&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Bengt%20Hellgren,Q42386789
344,Berta Burghi,1930-2021,2,berta-burghi,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Berta%20Burghi%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Berta%20Burghi&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Berta%20Burghi,
345,Berthe Morisot,1841-1895,2,berthe-morisot,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Morisot_berthe_photo.jpg,https://commons.wikimedia.org/wiki/File:Morisot_berthe_photo.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q105320,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Berthe%20Morisot%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Berthe%20Morisot&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Berthe%20Morisot,Q105320
346,Brenda Lissardy,1907-1992,2,brenda-lissardy,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42384252,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Brenda%20Lissardy%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Brenda%20Lissardy&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Brenda%20Lissardy,Q42384252
347,Bruno Widmann,1930-2017,2,bruno-widmann,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42387102,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Bruno%20Widmann%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Bruno%20Widmann&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Bruno%20Widmann,Q42387102
348,Carlos Arboleda,1929-2021,2,carlos-arboleda,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q56677188,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Carlos%20Arboleda%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20Arboleda&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20Arboleda,Q56677188
349,Carlos Corsetti,1823-1903,2,carlos-corsetti,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42405609,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Carlos%20Corsetti%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20Corsetti&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20Corsetti,Q42405609
350,Carlos María Herrera (hijo),1904-1968,2,carlos-maria-herrera-hijo,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Carlos%20Mar%C3%ADa%20Herrera%20%28hijo%29%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20Mar%C3%ADa%20Herrera%20%28hijo%29&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20Mar%C3%ADa%20Herrera%20%28hijo%29,
351,Carlos Páez Vilaró,1923-2014,2,carlos-paez-vilaro,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Carlos_P%C3%A1ez_Vilar%C3%B3.jpg,https://commons.wikimedia.org/wiki/File:Carlos_P%C3%A1ez_Vilar%C3%B3.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q1043170,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Carlos%20P%C3%A1ez%20Vilar%C3%B3%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20P%C3%A1ez%20Vilar%C3%B3&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20P%C3%A1ez%20Vilar%C3%B3,Q1043170
352,Carlos Seveso,1954-,2,carlos-seveso,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42391032,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Carlos%20Seveso%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20Seveso&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20Seveso,Q42391032
353,Carlos Washington Aliseris Genta,1898-1974,2,carlos-washington-aliseris-genta,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q21693907,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Carlos%20Washington%20Aliseris%20Genta%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Carlos%20Washington%20Aliseris%20Genta&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Carlos%20Washington%20Aliseris%20Genta,Q21693907
